COMPONENT_ARBITRARY,SAMPLE_TRANSFER_DAY,AG,AL,B,BA,BE,CA,CD,CO,CR,CU,FH2O,FNOX,FOXID,FSO4,FTBN,FE,FUEL,H2O,K,LI,MG,MN,MO,NA,NI,P,PB,PQINDEX,S,SB,SI,SN,SOOTPERCENTAGE,TI,U100,U75,U50,U25,U20,U14,U6,U4,V,V100,V40,ZN,Y_LABEL
COMPONENT1,4,0,0,0,0,0,139,0.0,0,2,76,72.0,11.0,29.0,34.0,8.6,142,0.0,0.0,,0,857,3,46,4,1,977,3,26,2518,0,19,3,5.3,0,,,,,,,,,0,14.0,94.4,1141,0
COMPONENT3,2,0,90,6,3,0,106,0.0,0,0,0,,,,,,33,,0.0,2.0,0,4,0,0,0,0,202,0,68,14370,0,4,0,,0,,,,,,,,,0,,140.1,6,1
COMPONENT1,6,0,0,18,0,0,181,,0,2,6,15.0,9.0,19.0,23.0,10.7,61,0.0,0.0,7.0,0,17,1,252,1,0,1188,2,7,5018,1,10,2,0.4,0,,,,,,,,,0,14.5,119.8,1403,0
COMPONENT1,3,0,1,19,0,0,155,0.0,0,0,0,15.0,9.0,18.0,22.0,9.0,26,0.0,0.0,11.0,0,14,0,251,4,0,1235,0,9,5159,0,6,0,0.6,0,,,,,,,,,0,14.7,120.5,1333,0
COMPONENT3,2,0,0,11,0,0,25,0.0,0,0,4,,,,,,55,,0.0,0.0,0,0,0,0,0,0,217,0,54,19340,0,2,0,,0,,,,,,,,,0,,247.7,17,0
COMPONENT1,16,0,2,34,1,0,18,0.0,0,2,2,12.0,8.0,14.0,21.0,9.8,17,0.0,0.0,3.0,0,16,0,1,9,0,1202,1,14,9904,0,5,2,0.3,0,,,,,,,,,0,12.3,89.2,1442,0
COMPONENT4,4,0,4,417,0,0,3581,0.0,0,0,72,,,,,,13,,0.0,2.0,0,33,6,6,31,0,677,65,31,3162,0,9,0,,0,,,,,,,,,0,,56.7,716,0
COMPONENT2,3,0,1,18,0,0,134,0.0,0,3,2,,,,,,14,,0.0,0.0,0,0,0,0,0,0,218,0,21,6496,0,1,0,,0,0.0,0.0,2.0,4.0,4.0,12.0,206.0,2898.0,0,,65.4,296,0
COMPONENT3,10,1,7,1,4,0,20,0.0,0,5,17,,,,,,614,,0.0,3.0,0,9,7,9,15,1,1158,0,557,10490,0,23,0,,0,,,,,,,,,0,,70.7,1435,0
COMPONENT3,5,0,2,32,0,0,295,0.0,0,9,2,,,,,,1064,,0.1,5.0,0,37,14,0,1,4,1207,0,352,21000,0,104,0,,51,,,,,,,,,5,,134.1,12,0
COMPONENT3,5,0,11,3,2,0,2129,0.0,0,0,20,,,,,,42,,0.0,0.0,0,7,0,0,2,0,1036,1,90,3503,0,3,0,,0,,,,,,,,,0,,60.6,1164,1
COMPONENT1,17,0,0,1,0,0,18,0.0,0,1,13,16.0,8.0,16.0,22.0,9.4,30,0.0,0.0,2.0,0,49,0,230,4,0,1181,3,7,4620,0,11,0,0.6,0,,,,,,,,,0,13.8,110.8,1335,0
COMPONENT1,10,0,0,167,0,0,11,0.0,0,0,2,12.0,5.0,10.0,17.0,9.9,5,0.0,0.0,3.0,0,8,0,10,3,0,903,1,6,9833,0,3,0,0.0,0,,,,,,,,,0,13.7,96.7,970,0
COMPONENT3,5,0,12,12,3,0,48,0.0,0,1,4,,,,,,42,,0.0,1.0,0,3,0,1,0,0,1081,0,33,19470,0,1,0,,0,,,,,,,,,0,,124.6,16,0
COMPONENT1,5,0,5,46,0,0,3125,0.0,0,1,2,15.0,8.0,16.0,21.0,10.6,7,0.0,0.0,2.0,0,11,0,230,2,0,1108,2,14,5116,0,8,0,0.3,0,,,,,,,,,0,14.2,116.9,1232,0
COMPONENT3,3,0,4,140,0,0,3120,1.0,0,5,113,,,,,,1238,,0.0,,0,11,53,9,8,4,1230,1,1260,9025,1,34,7,,0,,,,,,,,,0,,70.3,1361,0
COMPONENT1,4,0,3,20,0,0,3230,0.0,0,0,4,7.0,4.0,8.0,16.0,6.4,27,1.0,0.0,3.0,0,95,0,6,3,0,796,2,6,3711,0,6,0,0.5,0,,,,,,,,,0,12.1,86.5,1018,0
COMPONENT2,4,0,0,0,0,0,71,,0,0,165,,,,,,28,,0.0,6.0,0,4,0,0,0,0,499,2,37,1378,1,2,1,,0,0.0,0.0,1.0,15.0,20.0,179.0,2214.0,2579.0,0,,44.6,631,0
COMPONENT2,6,0,0,3,0,0,40,0.0,0,0,14,,,,,,0,,0.0,0.0,0,7,0,0,0,0,358,0,5,3809,0,0,0,,0,0.0,0.0,2.0,4.0,4.0,12.0,192.0,1037.0,0,,57.0,455,0
COMPONENT3,13,0,2,14,0,0,129,0.0,0,0,0,,,,,,58,,0.0,3.0,0,0,0,0,0,0,627,0,68,23900,0,3,0,,0,,,,,,,,,0,,155.0,18,0
COMPONENT3,6,0,2,44,0,0,364,0.0,0,2,1,,,,,,268,,0.0,1.0,0,1,4,0,5,0,1115,0,9140,15520,0,16,0,,0,,,,,,,,,0,,134.4,36,0
COMPONENT4,6,0,2,61,0,0,3211,0.0,0,0,0,,,,,,15,,0.0,0.0,0,253,0,0,2,0,1190,0,24,6722,0,3,0,,0,,,,,,,,,0,,81.0,1400,0
COMPONENT2,14,0,1,10,3,0,2740,0.0,0,0,5,,,,,,1,,0.0,0.0,1,0,0,0,1,0,405,0,11,3641,0,0,0,,0,0.0,0.0,1.0,1.0,1.0,4.0,100.0,1065.0,0,,50.3,606,1
COMPONENT3,11,0,2,103,0,0,3361,0.0,0,0,0,,,,,,61,,0.0,2.0,0,2,0,0,2,0,172,0,48,15550,0,4,0,,0,,,,,,,,,0,,143.7,11,1
COMPONENT4,7,0,6,2,0,0,79,0.0,0,0,479,,,,,,18,,0.0,3.0,0,74,0,173,4,0,1108,0,12,5051,0,4,0,,0,,,,,,,,,0,,78.5,1274,0
COMPONENT3,8,0,1,3,0,0,175,0.0,0,5,74,,,,,,338,,0.5,0.0,0,0,5,0,2,2,217,0,5696,4599,0,3,0,,0,,,,,,,,,0,,150.9,45,0
COMPONENT3,17,0,13,1,1,0,17,0.0,0,33,9,,,,,,3207,,0.0,29.0,0,42,44,0,12,7,297,7,2264,14870,0,958,0,,14,,,,,,,,,0,,194.9,61,0
COMPONENT2,7,0,1,4,0,0,58,0.0,0,0,9,,,,,,4,,0.0,2.0,0,1,0,0,0,0,446,0,9,1257,0,0,0,,0,0.0,0.0,3.0,4.0,6.0,24.0,307.0,1534.0,0,,44.3,796,0
COMPONENT2,6,0,5,129,0,0,2804,0.0,0,0,140,,,,,,2,,0.0,0.0,0,6,0,0,0,0,462,0,3,1266,0,1,0,,0,0.0,0.0,0.0,5.0,11.0,29.0,1041.0,9007.0,0,,44.6,654,0
COMPONENT2,9,0,0,16,0,0,138,0.0,0,1,7,,,,,,6,,0.0,1.0,1,3,0,1,1,0,482,1,9,1434,0,2,0,,0,0.0,0.0,0.0,3.0,7.0,39.0,3192.0,31335.0,0,,46.2,716,0
COMPONENT3,6,0,5,374,0,0,3108,0.0,0,4,72,,,,,,400,,0.0,,0,4,4,0,2,5,260,0,242,19670,0,12,0,,0,,,,,,,,,0,,145.3,52,0
COMPONENT3,1,0,10,105,1,0,2871,0.0,0,2,1,,,,,,477,,0.0,7.0,0,2,14,0,4,0,1700,0,227,24060,0,8,0,,0,,,,,,,,,0,,134.9,26,0
COMPONENT2,5,0,4,390,0,0,3237,0.0,0,1,13,,,,,,3,,0.0,0.0,0,3,0,0,0,0,381,0,8,4224,0,1,0,,0,0.0,0.0,2.0,3.0,4.0,10.0,157.0,852.0,0,,67.1,446,0
COMPONENT1,6,0,0,9,0,0,94,0.0,0,2,15,14.0,9.0,16.0,24.0,8.7,38,0.0,0.0,4.0,0,13,0,3,8,0,1086,17,25,7155,0,14,7,0.9,0,,,,,,,,,0,14.3,107.8,1305,0
COMPONENT3,3,0,0,10,0,0,104,0.0,0,0,2,,,,,,88,,0.0,0.0,0,0,0,0,1,0,343,0,17,26440,0,10,0,,0,,,,,,,,,0,,133.3,10,0
COMPONENT1,5,0,3,5,0,0,2605,0.0,1,3,7,12.0,8.0,13.0,21.0,9.0,52,0.0,0.0,1.0,0,15,1,104,3,1,1113,8,20,6064,0,8,7,0.7,0,,,,,,,,,0,14.0,106.5,1381,0
COMPONENT1,3,0,1,87,49,0,7,0.0,0,0,0,19.0,8.0,11.0,19.0,10.0,7,0.0,0.0,2.0,0,21,0,5,3,0,1107,2,12,6141,0,5,0,0.3,0,,,,,,,,,0,15.1,127.1,1315,0
COMPONENT3,15,1,70,3,4,0,31,0.0,0,0,4,,,,,,51,,0.0,,0,2,0,3,0,1,2353,0,22,30431,1,1,0,,0,,,,,,,,,0,,153.8,9,1
COMPONENT3,3,0,2,194,0,0,9,,0,2,8,,,,,,279,,0.0,5.0,0,3,3,4,0,1,2283,2,45,29786,1,5,1,,0,,,,,,,,,0,,144.2,30,0
COMPONENT3,10,0,13,4,0,0,88,0.0,0,0,0,,,,,,66,,0.0,2.0,0,5,1,0,0,0,1056,0,869,20700,0,15,0,,0,,,,,,,,,0,,125.5,91,0
COMPONENT3,3,0,3,15,1,0,10,0.0,0,0,3,,,,,,15,,0.0,0.0,0,1,0,0,0,0,1097,0,27,20050,0,0,0,,0,,,,,,,,,0,,135.3,8,0
COMPONENT1,7,0,5,2,0,0,24,,0,2,3,14.0,9.0,16.0,21.0,11.4,15,0.0,0.0,8.0,0,13,1,206,2,0,1110,3,18,4615,1,9,3,0.7,0,,,,,,,,,0,13.7,107.2,1275,0
COMPONENT1,6,0,0,19,0,0,135,0.0,0,0,0,10.0,6.0,6.0,16.0,10.2,12,0.0,0.0,3.0,0,9,0,82,0,0,894,2,11,11310,0,5,1,0.2,0,,,,,,,,,0,12.5,93.6,982,0
COMPONENT3,3,0,1,7,0,0,106,0.0,0,0,3,,,,,,37,,0.0,0.0,0,1,0,1,2,0,437,0,28,16380,0,4,0,,0,,,,,,,,,0,,143.6,41,0
COMPONENT3,4,0,2,115,0,0,3412,0.0,0,3,5,,,,,,176,,0.0,2.0,0,7,7,3,15,0,942,2,235,3867,0,12,0,,0,,,,,,,,,0,,58.3,1189,0
COMPONENT4,3,0,3,5,1,0,4002,0.0,0,0,94,,,,,,16,,0.0,1.0,0,12,6,64,24,0,802,196,32,3406,0,5,0,,0,,,,,,,,,0,,58.7,966,0
COMPONENT3,14,0,0,0,0,0,129,0.0,0,2,1,,,,,,224,,0.0,,0,3,2,1,2,0,453,3,1032,18104,2,5,0,,0,,,,,,,,,0,,164.4,23,0
COMPONENT4,2,0,0,16,1,0,146,0.0,0,0,158,,,,,,17,,0.0,4.0,0,13,1,22,9,0,961,1,21,5899,0,5,0,,0,,,,,,,,,0,,72.6,1106,0
COMPONENT1,3,1,3,12,0,0,2722,0.0,0,1,3,15.0,6.0,12.0,21.0,7.4,17,0.0,0.0,2.0,0,28,0,2,3,0,989,3,14,7851,1,3,2,0.3,0,,,,,,,,,0,12.8,94.2,1229,0
COMPONENT1,8,0,3,548,0,0,60,0.0,0,0,1,15.0,5.0,11.0,20.0,8.2,9,0.0,0.0,1.0,0,14,0,38,1,0,882,0,5,7217,0,10,0,0.6,0,,,,,,,,,0,14.9,107.1,986,0
COMPONENT2,2,0,1,2,0,0,3150,,0,0,184,,,,,,3,,0.0,7.0,0,3,0,0,1,0,474,2,16,1297,2,1,1,,0,0.0,0.0,0.0,4.0,4.0,,,,0,,42.5,641,0
COMPONENT4,3,0,2,60,0,0,3554,0.0,0,0,0,,,,,,7,,0.0,0.0,0,56,0,23,4,0,1104,0,11,3383,0,3,0,,0,,,,,,,,,0,,76.2,1031,0
COMPONENT4,3,0,1,6,0,0,2302,0.0,0,0,1,,,,,,12,,0.0,0.0,0,79,0,130,3,0,1116,0,23,5556,0,4,0,,0,,,,,,,,,0,,87.2,1295,0
COMPONENT3,3,0,1,14,0,0,128,0.0,0,0,3,,,,,,148,,0.0,0.0,0,3,1,0,1,0,606,0,299,24160,0,2,0,,0,,,,,,,,,0,,146.9,21,0
COMPONENT1,3,0,4,0,0,0,74,0.0,0,0,1,11.0,5.0,10.0,17.0,8.4,6,0.0,0.0,2.0,0,7,0,10,3,0,999,0,8,4504,0,3,0,0.2,0,,,,,,,,,0,13.9,101.6,1099,0
COMPONENT1,2,1,25,3,0,0,2956,0.0,0,27,5,16.0,11.0,18.0,24.0,8.5,81,0.0,0.0,2.0,0,16,1,204,3,23,1042,0,30,4617,0,7,0,0.9,1,,,,,,,,,0,13.6,101.9,1280,1
COMPONENT3,4,1,2,2,1,0,2844,0.0,0,4,13,,,,,,266,,0.0,1.0,0,6,3,2,1,0,1138,0,418,21240,0,20,0,,0,,,,,,,,,0,,125.9,46,0
COMPONENT1,3,0,10,249,0,0,4458,,0,2,14,10.0,7.0,10.0,19.0,6.6,23,0.0,0.0,4.0,0,17,1,31,8,0,612,2,11,9251,1,10,2,1.0,0,,,,,,,,,0,12.6,97.3,696,1
COMPONENT3,2,0,2,0,0,0,2821,0.0,0,1,3,,,,,,122,,0.0,2.0,0,5,2,4,9,0,1990,4,101,27110,0,14,0,,0,,,,,,,,,0,,179.1,105,0
COMPONENT1,2,0,14,125,0,0,2699,,0,1,24,19.0,5.0,11.0,17.0,8.2,19,0.0,0.0,5.0,0,40,1,19,6,0,943,8,7,4905,1,13,11,0.1,0,,,,,,,,,0,11.8,82.1,1158,0
COMPONENT3,3,0,4,428,0,0,3081,0.0,0,0,0,,,,,,30,,0.0,0.0,0,3,0,0,0,0,380,0,79,17090,0,2,0,,0,,,,,,,,,0,,144.8,33,0
COMPONENT1,5,0,1,1,0,0,61,0.0,0,0,2,22.0,8.0,10.0,20.0,7.1,26,0.0,0.0,4.0,0,16,0,7,4,0,984,3,3,7694,0,5,0,0.7,0,,,,,,,,,0,12.0,90.5,1194,0
COMPONENT1,6,0,2,5,0,0,2785,0.0,0,2,5,15.0,8.0,16.0,23.0,9.4,19,0.0,0.0,2.0,0,13,0,215,2,0,1158,0,9,5437,0,7,0,1.1,0,,,,,,,,,0,14.8,113.8,1370,0
COMPONENT3,3,0,0,17,0,0,128,0.0,1,2,5,,,,,,286,,0.0,,0,5,3,11,0,1,2248,2,87,28288,3,8,2,,0,,,,,,,,,0,,142.6,155,0
COMPONENT3,8,0,2,5,0,0,43,0.0,0,0,3,,,,,,82,,0.0,1.0,6,3,7,0,7,0,1744,0,50,16780,0,4,0,,0,,,,,,,,,0,,129.3,68,0
COMPONENT3,4,0,38,184,0,0,58,0.0,0,7,2,,,,,,522,,0.0,1.0,1,0,7,0,6,0,421,0,635,14680,0,18,0,,0,,,,,,,,,0,,134.6,23,0
COMPONENT3,2,1,6,105,1,0,11,0.0,0,1,6,,,,,,32,,0.0,,0,0,1,0,0,0,663,0,29,24438,0,3,0,,0,,,,,,,,,0,,137.2,9,0
COMPONENT1,5,0,0,107,0,0,3097,0.0,0,0,3,15.0,6.0,19.0,26.0,10.3,18,0.0,0.0,,0,13,0,44,7,0,1075,0,18,4638,0,27,0,0.4,0,,,,,,,,,0,13.2,89.3,1145,0
COMPONENT3,3,0,6,9,0,0,79,0.0,0,0,2,,,,,,30,,0.0,0.0,0,2,0,1,1,0,1112,0,18,19750,0,4,0,,0,,,,,,,,,0,,126.7,17,1
COMPONENT3,6,0,6,107,0,0,3069,0.0,0,1,2,,,,,,120,,0.0,,0,2,1,9,1,0,2030,0,105,27383,0,4,0,,0,,,,,,,,,0,,144.2,53,0
COMPONENT1,10,0,2,43,0,0,13,0.0,0,0,0,18.0,5.0,10.0,18.0,9.4,7,0.0,0.0,0.0,0,8,0,35,1,0,851,0,10,7643,0,7,0,0.1,0,,,,,,,,,0,14.8,123.7,905,0
COMPONENT3,12,0,0,11,0,0,139,0.0,0,2,0,,,,,,146,,0.0,2.0,0,3,2,2,3,0,404,0,232,18710,0,35,0,,1,,,,,,,,,0,,148.7,62,0
COMPONENT1,2,0,2,17,0,0,3344,0.0,0,0,2,13.0,6.0,11.0,21.0,8.7,14,1.0,0.0,3.0,0,46,0,5,5,2,978,0,7,3809,0,5,0,0.9,0,,,,,,,,,0,12.9,98.4,1128,0
COMPONENT3,2,0,84,1,0,0,135,0.0,0,0,0,,,,,,111,,0.0,,0,3,3,5,4,0,2120,0,51,24060,2,12,0,,0,,,,,,,,,0,,173.4,92,1
COMPONENT4,4,0,0,120,0,0,84,0.0,0,0,7,,,,,,90,,0.0,,0,1,0,0,3,0,308,0,43,1783,0,0,0,,0,,,,,,,,,0,,38.1,9,0
COMPONENT1,7,0,17,7,0,0,8,0.0,0,0,1,12.0,5.0,11.0,19.0,7.9,14,0.0,0.0,2.0,0,11,0,38,2,0,863,0,5,8173,0,13,2,0.5,0,,,,,,,,,0,14.2,102.0,1034,0
COMPONENT1,5,0,23,2,0,0,130,0.0,0,0,8,18.0,9.0,16.0,22.0,8.5,26,0.0,0.0,0.0,0,10,0,221,3,0,1136,3,22,4448,0,11,0,0.8,0,,,,,,,,,0,13.6,106.9,1397,0
COMPONENT3,5,0,1,3,0,0,603,0.0,0,0,3,,,,,,179,,0.0,1.0,0,0,2,5,4,0,2685,0,61,39890,0,2,0,,0,,,,,,,,,0,,132.5,16,0
COMPONENT1,3,0,1,1,0,0,3116,0.0,0,0,13,8.0,5.0,8.0,16.0,7.8,21,1.0,0.0,3.0,0,9,0,0,0,0,899,1,5,3810,0,5,0,0.3,0,,,,,,,,,0,12.4,88.7,998,0
COMPONENT1,7,0,45,2,0,0,17,0.0,0,0,5,12.0,7.0,9.0,19.0,8.1,33,0.0,0.0,4.0,0,36,0,0,6,0,881,2,16,4050,0,6,3,1.1,0,,,,,,,,,0,14.0,102.2,1085,1
COMPONENT3,8,0,13,6,0,0,458,0.0,0,17,98,,,,,,1043,,0.0,,3,3,11,3,3,4,559,0,700,15879,2,177,1,,2,,,,,,,,,0,,152.4,59,1
COMPONENT1,5,0,11,15,0,0,2581,,1,2,1,11.0,6.0,9.0,18.0,9.4,20,0.0,0.0,7.0,0,281,1,1,0,0,1009,1,18,6904,1,6,2,1.2,0,,,,,,,,,0,13.4,102.0,1298,0
COMPONENT2,5,0,0,0,0,0,152,0.0,0,0,14,,,,,,0,,0.0,0.0,0,2,0,0,0,0,499,0,5,1075,0,1,2,,0,1.0,1.0,1.0,5.0,7.0,16.0,361.0,2744.0,0,,45.7,653,0
COMPONENT2,4,0,7,3,0,0,2490,0.0,0,0,4,,,,,,2,,0.0,1.0,0,2,0,0,1,0,386,0,11,5073,0,0,0,,0,0.0,0.0,0.0,5.0,22.0,149.0,4081.0,12625.0,0,,52.6,542,0
COMPONENT2,10,0,11,191,0,0,3263,0.0,0,0,0,,,,,,4,,0.0,1.0,0,6,0,0,0,0,234,0,12,7858,0,0,0,,0,0.0,0.0,1.0,23.0,27.0,64.0,1022.0,16623.0,0,,69.2,287,0
COMPONENT1,2,0,3,5,0,0,3244,0.0,0,0,0,8.0,5.0,9.0,20.0,9.1,5,0.0,0.0,,0,10,0,0,2,0,1071,2,11,3133,4,3,0,0.5,0,,,,,,,,,0,14.0,104.1,836,0
COMPONENT3,4,0,13,153,1,0,3027,0.0,0,9,68,,,,,,647,,0.6,1.0,0,0,8,0,1,2,1136,0,199,17210,0,99,1,,2,,,,,,,,,0,,134.1,26,0
COMPONENT1,0,0,5,122,0,0,2199,0.0,0,0,3,12.0,6.0,13.0,22.0,7.9,29,0.0,0.0,1.0,0,10,0,45,4,0,966,2,5,9127,0,14,3,0.7,0,,,,,,,,,0,13.4,92.7,1108,0
COMPONENT3,20,0,10,7,0,0,3418,0.0,0,2,55,,,,,,131,,0.0,10.0,0,2,2,0,0,2,356,0,86,17160,0,3,0,,0,,,,,,,,,0,,102.5,87,0
COMPONENT3,3,0,3,0,0,0,2109,0.0,0,0,7,,,,,,39,,0.0,,0,0,0,1,1,1,260,0,26,18570,0,6,0,,0,,,,,,,,,0,,129.2,32,0
COMPONENT1,3,0,0,14,0,0,85,0.0,0,0,3,14.0,6.0,10.0,21.0,7.8,26,0.0,0.0,3.0,0,11,0,43,2,0,1044,2,13,11740,0,11,0,0.4,0,,,,,,,,,0,13.0,104.0,1279,0
COMPONENT2,4,0,33,15,1,0,66,,0,0,199,,,,,,4,,0.0,4.0,0,2,0,0,0,0,450,2,12,1688,1,2,1,,0,0.0,0.0,0.0,4.0,4.0,,,,0,,44.4,578,1
COMPONENT2,6,0,4,106,8,0,3042,0.0,0,0,4,,,,,,4,,0.0,0.0,0,0,0,0,0,0,382,0,18,2225,0,3,0,,0,0.0,0.0,6.0,6.0,6.0,25.0,358.0,4441.0,0,,60.6,508,1
COMPONENT2,22,0,26,14,4,0,31,0.0,0,0,83,,,,,,0,,0.0,0.0,0,0,0,0,2,0,424,1,13,1080,0,0,0,,0,0.0,0.0,9.0,13.0,16.0,69.0,796.0,2577.0,0,,45.4,656,0
COMPONENT2,8,0,862,154,0,0,82,0.0,0,0,2,,,,,,7,,0.0,0.0,0,0,0,0,0,0,305,0,8,5097,0,0,0,,0,0.0,0.0,0.0,6.0,8.0,55.0,456.0,1331.0,0,,63.1,412,1
COMPONENT3,2,0,2,112,0,0,3340,0.0,0,6,2,,,,,,344,,0.0,,0,3,3,0,6,0,336,0,374,17480,1,85,0,,10,,,,,,,,,0,,129.5,87,0
COMPONENT1,2,0,1,112,0,0,3449,0.0,0,2,2,18.0,8.0,9.0,23.0,7.0,25,0.0,0.0,1.0,0,10,0,5,2,0,930,2,8,4562,0,5,1,2.8,0,,,,,,,,,0,14.7,108.2,1075,0
COMPONENT3,3,0,1,5,0,0,51,0.0,0,6,136,,,,,,1466,,0.0,4.0,0,13,44,8,15,0,1121,0,2675,3447,0,16,8,,0,,,,,,,,,0,,57.1,1384,0
COMPONENT3,6,0,8,210,0,0,3257,0.0,0,11,4,,,,,,1079,,0.0,31.0,0,0,8,0,6,3,1005,0,2155,19920,0,331,0,,2,,,,,,,,,0,,132.5,35,0
COMPONENT3,4,0,0,0,1,0,17,0.0,0,3,110,,,,,,214,,0.0,0.0,0,0,3,0,0,5,297,1,74,13750,0,1,0,,0,,,,,,,,,0,,156.0,72,0
COMPONENT4,9,0,2,0,0,0,34,0.0,0,0,4,,,,,,31,,0.0,0.0,0,10,0,41,4,0,988,0,34,9815,0,10,0,,0,,,,,,,,,0,,73.5,1032,0
COMPONENT3,10,0,3,4,0,0,2659,0.0,0,1,16,,,,,,43,,0.0,,0,1,1,0,0,0,439,0,50,20778,1,1,0,,0,,,,,,,,,0,,159.7,11,0
COMPONENT2,9,0,6,2,0,0,20,0.0,0,0,219,,,,,,138,,0.0,0.0,0,2,1,0,1,0,431,1,33,1572,0,2,0,,0,0.0,0.0,0.0,1.0,1.0,13.0,416.0,13110.0,0,,42.4,584,1
COMPONENT3,15,0,0,5,0,0,2215,0.0,0,0,0,,,,,,52,,0.0,5.0,0,0,0,0,0,0,284,0,34,19340,0,20,0,,0,,,,,,,,,0,,145.6,23,0
COMPONENT3,9,0,4,14,0,0,135,,0,1,1,,,,,,92,,0.0,6.0,1,3,5,5,9,0,1015,1,8857,22688,0,1,1,,0,,,,,,,,,0,,163.5,45,0
COMPONENT1,6,0,0,0,2,0,136,0.0,0,1,10,42.0,9.0,10.0,24.0,7.5,49,0.0,0.0,2.0,0,77,0,6,5,0,793,2,5,4947,0,7,1,3.4,0,,,,,,,,,0,14.0,103.4,937,0
COMPONENT3,1,0,2,7,0,0,2446,0.0,0,0,3,,,,,,66,,0.0,,0,7,0,0,18,0,1037,5,129,5337,0,45,0,,0,,,,,,,,,0,,111.4,994,0
COMPONENT2,4,0,3,100,0,0,2805,0.0,0,1,2,,,,,,7,,0.0,0.0,0,0,0,2,1,0,294,0,14,3610,0,2,0,,0,0.0,0.0,33.0,35.0,64.0,233.0,3548.0,14326.0,0,,62.0,358,0
COMPONENT3,8,0,0,4,0,0,69,0.0,0,0,0,,,,,,35,,0.0,0.0,0,1,0,0,0,0,229,0,91,25010,0,2,0,,0,,,,,,,,,0,,144.0,15,0
COMPONENT2,1,0,15,0,0,0,132,0.0,0,0,19,,,,,,1,,0.0,,0,1,0,3,3,0,326,0,10,2873,2,1,0,,0,0.0,0.0,2.0,4.0,11.0,46.0,925.0,27138.0,0,,58.7,321,0
COMPONENT2,7,0,2,30,0,0,393,0.0,0,0,11,,,,,,3,,0.0,0.0,0,3,0,0,0,0,462,0,17,1222,0,0,0,,0,0.0,0.0,1.0,1.0,4.0,25.0,533.0,1761.0,0,,44.8,717,0
COMPONENT3,2,0,2,3,0,0,65,0.0,0,17,2,,,,,,820,,0.0,21.0,0,17,19,2,8,2,1068,1,1017,28470,0,689,0,,11,,,,,,,,,0,,147.5,40,0
COMPONENT2,5,0,123,168,1,0,6,0.0,0,0,5,,,,,,4,,0.0,0.0,0,0,0,0,0,0,242,0,2,7803,1,0,0,,0,0.0,0.0,0.0,0.0,1.0,5.0,114.0,1657.0,0,,66.6,296,1
COMPONENT2,9,0,0,23,0,0,140,0.0,0,0,6,,,,,,3,,0.0,2.0,0,4,0,0,0,0,441,0,8,1125,0,5,0,,0,0.0,0.0,1.0,1.0,2.0,8.0,368.0,20723.0,0,,44.7,719,0
COMPONENT3,8,0,5,2,0,0,3316,0.0,0,0,9,,,,,,43,,0.0,2.0,0,12,0,1,0,0,1236,0,29,6915,0,61,0,,0,,,,,,,,,0,,110.9,1449,0
COMPONENT2,6,0,5,456,0,0,3506,0.0,0,0,7,,,,,,1,,0.0,0.0,0,2,0,0,0,0,466,0,14,1342,0,0,0,,0,0.0,0.0,4.0,101.0,133.0,515.0,3933.0,5149.0,0,,44.9,693,0
COMPONENT2,7,0,4,13,0,0,2501,0.0,0,0,53,,,,,,52,,0.0,0.0,1,1,1,1,0,1,429,0,25,5020,0,8,0,,0,0.0,0.0,0.0,2.0,2.0,14.0,7858.0,42367.0,0,,58.9,508,0
COMPONENT4,5,0,4,499,0,0,3451,,0,1,402,,,,,,27,,0.0,6.0,0,9,1,2,19,0,1005,2,24,7883,1,9,1,,0,,,,,,,,,0,,58.4,1140,0
COMPONENT1,3,0,3,92,4,0,3413,,0,2,5,14.0,7.0,10.0,18.0,9.2,24,0.0,0.0,14.0,1,241,1,5,0,1,1076,4,7,8010,2,9,5,0.4,0,,,,,,,,,1,12.9,95.5,1327,0
COMPONENT3,5,0,1,145,3,0,10,0.0,0,1,0,,,,,,155,,0.0,2.0,0,2,1,0,0,0,239,0,205,22380,0,14,0,,0,,,,,,,,,0,,155.4,13,0
COMPONENT2,8,0,9,165,9,0,55,0.0,0,3,6,,,,,,12,,0.0,0.0,0,0,0,0,0,0,218,0,9,4902,0,2,0,,0,0.0,0.0,0.0,11.0,19.0,90.0,2827.0,16766.0,0,,68.9,252,0
COMPONENT3,8,0,5,129,0,0,2974,0.0,0,0,222,,,,,,118,,0.0,,0,3,1,0,1,0,445,1,33,1666,0,2,0,,0,,,,,,,,,0,,45.5,477,0
COMPONENT1,50,0,1,470,0,0,3310,0.0,0,0,6,14.0,7.0,8.0,19.0,9.0,16,0.0,0.0,0.0,1,59,0,3,5,0,1223,1,4,8303,0,14,1,0.6,0,,,,,,,,,0,13.6,100.2,1216,0
COMPONENT3,8,0,0,0,0,0,100,0.0,0,3,4,,,,,,418,,0.0,12.0,0,4,4,2,6,1,562,0,569,26060,0,173,0,,2,,,,,,,,,0,,133.3,23,0
COMPONENT1,4,0,0,1,0,0,12,0.0,0,2,1,11.0,7.0,11.0,19.0,8.3,22,0.0,0.0,2.0,0,265,0,1,0,0,1126,1,9,5843,0,3,0,0.7,0,,,,,,,,,0,13.5,95.9,1308,0
COMPONENT3,13,0,0,7,0,0,71,0.0,0,26,14,,,,,,2418,,4.9,2.0,0,10,23,32,18,2,1900,0,695,27530,0,36,2,,0,,,,,,,,,0,,196.7,249,0
